,Time,PosX_ref,PosY_ref,PosZ_ref,VelX_ref,VelY_ref,VelZ_ref,AccX_ref,AccY_ref,AccZ_ref,Lat,Long,Height,Validity,PVTType,PVTStatus,SatUsed,SatVis,SatTrack,PosX_est,PosY_est,PosZ_est,VelX_est,VelY_est,VelZ_est,AccX_est,AccY_est,AccZ_est,Bias,Drift,GGTO,GGTODrift,PDOP,HDOP,VDOP,TDOP,TDOP1,GDOP,PosErrX,PosErrY,PosErrZ,HorErr,VerErr,GV1,GV2,GV3,GV4,GV5,GV6,GV7,GV8,GV9,GV10,GV11,GV12,GV13,GV14,GV15,GV16,EV1,EV2,EV3,EV4,EV5,EV6,EV7,EV8,EV9,EV10,EV11,EV12,EV13,EV14,EV15,EV16,dataset_number,dataset_name,errorX,errorY,errorZ,x_ref,y_ref,z_ref,errorVelX,errorVelY,errorVelZ,north,east,down,HPE,VPE,used_satellites,delta_pos_error_3d,delta_pos_error_2d,delta_pos_error_vertical,delta_pos_error_horizontal
2674,2674.0,4266792.5,1352581.8,4528776.0,-30.2182,95.325,0.0,-0.002,-0.001,0.0,0.79461175,0.3069811,188.0,0,1,0,9,9,9,4266792.889,1352581.736,4528777.231000002,-30.242,95.428,0.254,-0.307,1.068,2.466,-24172.833,-4.075,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,0.616,-0.066,0.989,0.380466,1.103175,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.3890000004321337,-0.013999999966472387,1.2310000015422702,4266792.5,1352581.8,4528776.0,-0.02379931640625088,0.10300305175780977,0.254,0.6008005891093771,-0.13089438348934826,-1.1352459278187697,0.6148940457536006,1.1352459278187697,"G21, G16, G19, G7, G3, G6, G23, G13, G25",1.2910762967897484,0.38925184692594744,1.1352459278187697,0.6148940457536006
2675,2675.0,4266762.0,1352677.1,4528776.0,-30.2204,95.3243,0.0,-0.002,-0.001,0.0,0.79461175,0.30700344,188.0,0,1,0,9,9,9,4266761.7360000005,1352677.627,4528775.674,-30.23,95.293,0.013,-0.504,-0.348,-0.239,-24175.134,-3.88,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,-0.317,0.501,-0.568,0.642465,0.510821,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.2639999995008111,0.5020000000949949,-0.3260000003501773,4266762.0,1352677.1,4528776.0,-0.009600143432617614,-0.031302673339837384,0.013,-0.15705962545964286,0.5583099318093854,0.30265210085772554,0.5799807806354654,0.30265210085772554,"G21, G16, G19, G7, G3, G6, G23, G13, G25",0.6541987466054324,0.5671860363512162,0.30265210085772554,0.5799807806354654
2676,2676.0,4266732.0,1352772.5,4528776.0,-30.2225,95.3237,0.0,-0.002,-0.001,0.0,0.79461175,0.30702576,188.0,0,1,0,9,9,9,4266731.024,1352772.094,4528775.163,-30.23,95.314,-0.016,-0.055,-0.012,-0.226,-24178.575,-3.859,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,-0.8079999999999999,-0.35700000000000004,-1.079,0.16103,1.385407,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.9759999997913837,-0.4059999999590218,-0.8370000002905726,4266732.0,1352772.5,4528776.0,-0.007500152587891051,-0.009699951171882049,-0.016,0.16508612180911397,-0.09204265415082363,1.3350115064106465,0.18901131658475306,1.3350115064106465,"G21, G16, G19, G7, G3, G6, G23, G13, G25",1.348325257512417,1.0570771019937508,1.3350115064106465,0.18901131658475306
2677,2677.0,4266701.5,1352867.8,4528776.0,-30.2246,95.323,0.0,-0.002,-0.001,0.0,0.79461175,0.3070481,188.0,0,1,0,9,9,9,4266701.665,1352867.207,4528776.027,-30.199,95.322,0.011,0.379,0.044,0.274,-24183.627,-3.9,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,0.057,-0.5670000000000001,-0.215,0.561613,0.235462,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.1650000000372529,-0.5430000000633299,0.026999999769032,4266701.5,1352867.8,4528776.0,0.025599838256834317,-0.0009980468749972715,0.011,0.02379379107212111,-0.5674744570920007,-0.014477434964547464,0.5679730662148028,0.014477434964547464,"G21, G16, G19, G7, G3, G6, G23, G13, G25",0.5681575486329452,0.5675156386224698,0.014477434964547464,0.5679730662148028
2678,2678.0,4266671.5,1352963.1,4528776.0,-30.2267,95.3223,0.0,-0.002,-0.001,0.0,0.79461175,0.30707046,188.0,0,1,0,9,9,9,4266672.529,1352963.409,4528777.426,-30.225,95.295,0.006,-0.184,-0.257,0.08900000000000001,-24188.753,-3.885,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,1.147,0.313,1.1840000000000002,0.051651,1.676928,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,1.0290000000968575,0.28399999998509884,1.4259999999776483,4266671.5,1352963.1,4528776.0,0.001699829101561079,-0.027303771972654545,0.006,0.23780550285211755,-0.04031779784820705,-1.7648784712033416,0.24119905059945276,1.7648784712033416,"G21, G16, G19, G7, G3, G6, G23, G13, G25",1.7812840874288194,1.067472247972222,1.7648784712033416,0.24119905059945276
2679,2679.0,4266641.0,1353058.4,4528776.0,-30.2289,95.3216,0.0,-0.002,-0.001,0.0,0.79461175,0.3070928,188.0,0,1,0,9,9,9,4266641.741,1353058.7869999998,4528777.193,-30.206,95.313,0.079,0.384,0.098,0.7959999999999999,-24191.795,-3.946,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,0.586,0.368,0.952,0.256266,1.14861,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.7410000003874302,0.4119999997783452,1.1929999999701977,4266641.0,1353058.4,4528776.0,0.022900909423828608,-0.008601867675778863,0.079,0.2428639012424335,0.1687292195053109,-1.4333951221763153,0.2957235601732907,1.4333951221763153,"G21, G16, G19, G7, G3, G6, G23, G13, G25",1.4635825908777473,0.8478354795545702,1.4333951221763153,0.2957235601732907
2680,2680.0,4266611.0,1353153.8,4528776.0,-30.231,95.321,0.0,-0.002,-0.001,0.0,0.79461175,0.30711514,188.0,0,1,0,9,9,9,4266610.752,1353153.524,4528776.739,-30.231,95.306,-0.0,-0.496,-0.15,-0.685,-24195.151,-3.881,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,-0.173,-0.21600000000000005,0.4970000000000001,0.5347069999999999,0.193402,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.24799999967217445,-0.2260000000242144,0.7390000000596046,4266611.0,1353153.8,4528776.0,9.002685530390409e-07,-0.014999145507815115,-0.0,0.7351594982398866,-0.14045250012879718,-0.3138703670174797,0.7484560058178112,0.3138703670174797,"G21, G16, G19, G7, G3, G6, G23, G13, G25",0.8116039674228059,0.3355294321640703,0.3138703670174797,0.7484560058178112
2681,2681.0,4266580.5,1353249.0,4528776.0,-30.2331,95.3203,0.0,-0.002,-0.001,0.0,0.79461175,0.3071375,188.0,0,1,0,9,9,9,4266580.9180000005,1353249.167,4528777.2239999985,-30.223000000000006,95.323,0.021,-0.188,-0.223,-0.068,-24199.55,-3.89,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,0.225,0.106,0.982,0.512582,0.873762,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.4180000005289912,0.16699999989941716,1.2239999985322356,4266580.5,1353249.0,4528776.0,0.010100891113275168,0.0027027587890557925,0.021,0.5371363439116416,0.03281039669172428,-1.1879381392706108,0.5381375048087929,1.1879381392706108,"G21, G16, G19, G7, G3, G6, G23, G13, G25",1.304143012409128,0.45012553849858594,1.1879381392706108,0.5381375048087929
2682,2682.0,4266550.5,1353344.4,4528776.0,-30.2353,95.3196,0.0,-0.002,-0.001,0.0,0.79461175,0.3071598,188.0,0,1,0,9,9,9,4266550.546,1353344.3930000002,4528776.094,-30.241,95.316,-0.019,0.041,-0.013,-0.316,-24202.75,-3.86,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,0.087,0.013,-0.147,0.166061,0.044038,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.04600000008940697,0.018000000156462193,0.0939999995753169,4266550.5,1353344.4,4528776.0,-0.0056999359130855964,-0.003602966308591249,-0.019,0.03068033441989905,0.003249311107086674,-0.10160786874661912,0.030851919596476964,0.10160786874661912,"G21, G16, G19, G7, G3, G6, G23, G13, G25",0.10618851130898134,0.04939635628118819,0.10160786874661912,0.030851919596476964
2683,2683.0,4266520.0,1353439.8,4528776.0,-30.2374,95.3189,0.0,-0.002,-0.001,0.0,0.79461175,0.30718216,188.0,0,1,0,9,9,9,4266520.8489999985,1353440.091,4528776.355,-30.256,95.295,0.024,-0.046,-0.295,0.226,-24207.236,-3.887,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,0.626,0.392,0.113,0.468647,0.581833,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.8489999985322356,0.34100000001490116,0.35500000044703484,4266520.0,1353439.8,4528776.0,-0.018599945068359602,-0.023901062011717045,0.024,-0.40235823684368044,0.0683221177100144,-0.8924947816715553,0.4081177067027799,0.8924947816715553,"G21, G16, G19, G7, G3, G6, G23, G13, G25",0.9813801495013507,0.9149218532300443,0.8924947816715553,0.4081177067027799
2684,2684.0,4266490.0,1353535.0,4528776.0,-30.2395,95.3183,0.0,-0.002,-0.001,0.0,0.79461175,0.30720448,188.0,0,1,0,9,9,9,4266490.157,1353534.646,4528776.014,-30.228,95.329,0.03,-0.213,0.068,0.121,-24210.683,-3.907,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,0.173,-0.3720000000000001,-0.227,0.451546,0.12564,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.1569999996572733,-0.3540000000502914,0.014000000432133675,4266490.0,1353535.0,4528776.0,0.011500045776365653,0.01070166015624352,0.03,-0.020592404999685412,-0.38490270017805606,-0.03983546399956077,0.38545315636018546,0.03983546399956077,"G21, G16, G19, G7, G3, G6, G23, G13, G25",0.38750612890648567,0.38725314708597286,0.03983546399956077,0.38545315636018546
2685,2685.0,4266459.5,1353630.4,4528776.0,-30.2416,95.3176,0.0,-0.002,-0.001,0.0,0.79461175,0.30722684,188.0,0,1,0,9,9,9,4266459.661,1353630.907,4528776.383,-30.225,95.33,0.043,0.243,-0.033,0.711,-24214.729,-3.917,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,-0.083,0.5710000000000001,0.141,0.57018,0.166287,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.16100000031292439,0.5319999998901039,0.3830000003799796,4266459.5,1353630.4,4528776.0,0.01660003662109233,0.012403564453123295,0.043,0.043999864468948185,0.45840050675868915,-0.4935250627931553,0.46050734268837545,0.4935250627931553,"G21, G16, G19, G7, G3, G6, G23, G13, G25",0.6750066668373703,0.555828210856405,0.4935250627931553,0.46050734268837545
2686,2686.0,4266429.5,1353725.6,4528776.0,-30.2438,95.3169,0.0,-0.002,-0.001,0.0,0.79461175,0.3072492,188.0,0,1,0,9,9,9,4266429.463,1353725.7969999998,4528776.24,-30.228,95.325,0.024,0.35,0.112,0.505,-24218.373,-3.902,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,-0.038,0.14300000000000002,-0.002,0.14821199999999998,0.003915999999999999,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.036999999545514584,0.17199999978765845,0.24000000022351742,4266429.5,1353725.6,4528776.0,0.015799209594725028,0.008097839355471592,0.024,0.1561807357281219,0.17513528774246748,-0.18299783817137463,0.2346588826897766,0.18299783817137463,"G21, G16, G19, G7, G3, G6, G23, G13, G25",0.2975785610567585,0.17593464665415562,0.18299783817137463,0.2346588826897766
2687,2687.0,4266399.5,1353821.0,4528776.0,-30.2459,95.3162,0.0,-0.002,-0.001,0.0,0.79461175,0.3072715,188.0,0,1,0,9,9,9,4266398.461,1353820.983,4528775.9010000015,-30.219,95.335,0.045,0.047,0.064,0.383,-24221.721,-3.92,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,-0.795,0.013,-0.341,0.391908,0.771704,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-1.0389999998733401,-0.01699999999254942,-0.09899999853223562,4266399.5,1353821.0,4528776.0,0.02689920043945193,0.018799743652337497,0.045,0.6410087937512279,0.29805121626656733,0.7680391905765914,0.7069135740558278,0.7680391905765914,"G21, G16, G19, G7, G3, G6, G23, G13, G25",1.0438443367887427,1.039139066601072,0.7680391905765914,0.7069135740558278
2688,2688.0,4266369.0,1353916.2,4528776.0,-30.248,95.3156,0.0,-0.002,-0.001,0.0,0.79461175,0.30729386,188.0,0,1,0,9,9,9,4266369.027,1353915.937,4528775.989,-30.25,95.323,0.008,-0.277,0.006,-0.343,-24225.903,-3.887,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,0.018000000000000002,-0.349,-0.252,0.356925,0.241892,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.026999999769032,-0.3130000000819564,-0.010999999940395355,4266369.0,1353916.2,4528776.0,-0.0020008087158203125,0.0074024658203057925,0.008,0.04148965178260629,-0.3065046773602972,0.05614705325072138,0.3093000298234415,0.05614705325072138,"G21, G16, G19, G7, G3, G6, G23, G13, G25",0.3143548950430407,0.3141623784587079,0.05614705325072138,0.3093000298234415
2689,2689.0,4266339.0,1354011.6,4528776.0,-30.2502,95.3149,0.0,-0.002,-0.001,0.0,0.79461175,0.3073162,188.0,0,1,0,9,9,9,4266339.606000002,1354011.7030000002,4528777.01,-30.259,95.318,0.03,-0.193,0.069,0.049,-24230.957,-3.894,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,0.847,0.102,0.768,0.169532,1.135083,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.6060000015422702,0.07800000021234155,1.0099999997764826,4266339.0,1354011.6,4528776.0,-0.008799728393555029,0.00309674072265409,0.03,0.27855385052799286,-0.1089703959102117,-1.1419077049490698,0.299110004561532,1.1419077049490698,"G21, G16, G19, G7, G3, G6, G23, G13, G25",1.1804321248809062,0.6109991832256052,1.1419077049490698,0.299110004561532
2690,2690.0,4266308.5,1354106.9,4528776.0,-30.2523,95.3142,0.0,-0.002,-0.001,0.0,0.79461175,0.30733854,188.0,0,1,0,9,9,9,4266307.788,1354106.51,4528775.637,-30.246,95.306,-0.009000000000000001,0.124,-0.091,0.294,-24233.298,-3.874,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,-0.721,-0.405,-0.605,0.227955,0.998842,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.7120000002905726,-0.3649999999906868,-0.36299999989569187,4266308.5,1354106.9,4528776.0,0.006300262451173211,-0.008201354980471365,-0.009000000000000001,0.3087612775977352,-0.13250051953247946,0.8118177665653089,0.3359909436579544,0.8118177665653089,"G21, G16, G19, G7, G3, G6, G23, G13, G25",0.8786000229519967,0.800105618282347,0.8118177665653089,0.3359909436579544
2691,2691.0,4266278.5,1354202.2,4528776.0,-30.2544,95.3135,0.0,-0.002,-0.001,0.0,0.79461175,0.3073609,188.0,0,1,0,9,9,9,4266277.782,1354201.978,4528775.437,-30.281,95.305,-0.045,-0.436,-0.287,-0.534,-24237.179,-3.855,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,-0.473,-0.251,-0.805,0.210899,0.943403,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.7180000003427267,-0.27200000011362135,-0.5630000000819564,4266278.5,1354202.2,4528776.0,-0.02659974670410037,-0.008499450683586929,-0.045,0.1526538281826459,-0.04202604220829065,0.9388331167804738,0.15833312819024892,0.9388331167804738,"G21, G16, G19, G7, G3, G6, G23, G13, G25",0.9520908573483144,0.7677942436316944,0.9388331167804738,0.15833312819024892
2692,2692.0,4266248.0,1354297.5,4528776.0,-30.2566,95.3129,0.0,-0.002,-0.001,0.0,0.79461175,0.30738324,188.0,0,1,0,9,9,9,4266247.744,1354298.05,4528776.344,-30.277,95.309,0.018000000000000002,-0.393,-0.165,-0.237,-24241.83,-3.88,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,-0.256,0.507,0.102,0.577364,0.009428,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.25600000005215406,0.5500000000465661,0.3439999995753169,4266248.0,1354297.5,4528776.0,-0.020400573730469773,-0.003896728515627501,0.018000000000000002,0.29636076892949237,0.6016774989028083,-0.19111902505853479,0.6707052393163623,0.19111902505853479,"G21, G16, G19, G7, G3, G6, G23, G13, G25",0.6974037566472837,0.6066597069840106,0.19111902505853479,0.6707052393163623
2693,2693.0,4266217.5,1354392.9,4528776.0,-30.2587,95.3122,0.0,-0.002,-0.001,0.0,0.79461175,0.30740556,188.0,0,1,0,9,9,9,4266217.624,1354393.684,4528776.406,-30.251,95.316,0.012,0.054000000000000006,0.099,-0.049,-24245.761,-3.889,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,-0.118,0.828,0.16399999999999998,0.825312,0.214126,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.12399999983608723,0.8089999998919666,0.4060000004246831,4266217.5,1354392.9,4528776.0,0.00769941711425659,0.003797546386721251,0.012,0.02540869960826353,0.7335547738124221,-0.5440080807585652,0.7339946922143079,0.5440080807585652,"G21, G16, G19, G7, G3, G6, G23, G13, G25",0.9136153458263463,0.8184479212415117,0.5440080807585652,0.7339946922143079
2694,2694.0,4266187.5,1354488.1,4528776.0,-30.2608,95.3115,0.0,-0.002,-0.001,0.0,0.79461175,0.3074279,188.0,0,1,0,9,9,9,4266186.71,1354488.273,4528775.215,-30.267,95.304,-0.015,0.029,-0.063,-0.163,-24248.229,-3.875,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,-0.773,0.106,-1.027,0.399012,1.2261540000000002,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.7900000000372529,0.14800000004470348,-0.7850000001490116,4266187.5,1354488.1,4528776.0,-0.006200592041015085,-0.007500549316404204,-0.015,-0.04459338812953273,0.380121453437185,1.0562897853704594,0.3827282190119631,1.0562897853704594,"G21, G16, G19, G7, G3, G6, G23, G13, G25",1.123489652959047,0.8037437403004093,1.0562897853704594,0.3827282190119631
2695,2695.0,4266157.0,1354583.5,4528776.0,-30.2629,95.3108,0.0,-0.002,-0.001,0.0,0.79461175,0.30745026,188.0,0,1,0,9,9,9,4266156.5660000015,1354582.888,4528774.727,-30.267,95.304,0.022,-0.28600000000000003,-0.032,-0.214,-24252.245,-3.908,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,-0.654,-0.59,-1.515,0.6096689999999999,1.643157,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.4339999984949827,-0.6119999999646097,-1.2730000000447035,4266157.0,1354583.5,4528776.0,-0.0041006011962885225,-0.006798645019529204,0.022,-0.46447502143732455,-0.4519610911476786,1.3279394283300496,0.6480786012904634,1.3279394283300496,"G21, G16, G19, G7, G3, G6, G23, G13, G25",1.477643055262042,0.7502666183766458,1.3279394283300496,0.6480786012904634
2696,2696.0,4266127.0,1354678.8,4528776.0,-30.2651,95.3102,0.0,-0.002,-0.001,0.0,0.79461175,0.3074726,188.0,0,1,0,9,9,9,4266126.9,1354678.6630000002,4528776.106000002,-30.222,95.29,0.066,0.366,-0.177,0.858,-24257.246,-3.938,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,-0.056,-0.125,-0.136,0.106867,0.161197,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.09999999962747097,-0.08699999982491136,0.10600000154227018,4266127.0,1354678.8,4528776.0,0.043100479125975255,-0.020203552246087497,0.066,0.16106139592605911,-0.05265476196894324,0.009576168666706172,0.16944998440736678,0.009576168666706172,"G21, G16, G19, G7, G3, G6, G23, G13, G25",0.169720358890706,0.1325481040793446,0.009576168666706172,0.16944998440736678
2697,2697.0,4266096.5,1354774.1,4528776.0,-30.2672,95.3095,0.0,-0.002,-0.001,0.0,0.79461175,0.30749494,188.0,0,1,0,9,9,9,4266097.187,1354774.738,4528776.041,-30.216,95.189,-0.158,0.28800000000000003,-1.265,-2.02,-24261.144,-3.883,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,0.496,0.639,-0.201,0.7686430000000001,0.323383,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.6869999999180436,0.6129999998956919,0.041000000201165676,4266096.5,1354774.1,4528776.0,0.051200469970702045,-0.1205016479492258,-0.158,-0.570918076559199,0.3763114011438831,-0.6179492527732983,0.6837819248656167,0.6179492527732983,"G21, G16, G19, G7, G3, G6, G23, G13, G25",0.9216393002558029,0.9207268866279024,0.6179492527732983,0.6837819248656167
2698,2698.0,4266066.5,1354869.4,4528776.0,-30.2693,95.3088,0.0,-0.002,-0.001,0.0,0.79461175,0.30751726,188.0,0,1,0,9,9,9,4266067.339,1354869.726,4528777.275,-30.276,95.307,-0.005,-0.061,0.13,-0.281,-24265.992,-3.872,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,0.917,0.318,1.033,0.040689,1.417263,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.8389999996870756,0.3510000000242144,1.275000000372529,4266066.5,1354869.4,4528776.0,-0.0066995391845701135,-0.00179974365234159,-0.005,0.24678358988773663,0.08057421145665805,-1.5444586937345135,0.259604206032454,1.5444586937345135,"G21, G16, G19, G7, G3, G6, G23, G13, G25",1.5661248355229733,0.9094624783309707,1.5444586937345135,0.259604206032454
2699,2699.0,4266036.0,1354964.8,4528776.0,-30.2715,95.3081,0.0,-0.002,-0.001,0.0,0.79461175,0.3075396,188.0,0,1,0,9,9,9,4266036.132,1354964.5380000002,4528777.062,-30.256,95.307,0.024,0.38,0.069,0.5670000000000001,-24269.303,-3.9,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,-0.02,-0.17800000000000002,0.82,0.647517,0.534321,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.13200000021606684,-0.21199999982491136,1.0619999999180436,4266036.0,1354964.8,4528776.0,0.015499633789062273,-0.00109783935546659,0.024,0.7000171830930922,-0.24201155392331325,-0.8010108307324965,0.7406710800739857,0.8010108307324965,"G21, G16, G19, G7, G3, G6, G23, G13, G25",1.0909683770892393,0.2497358604261792,0.8010108307324965,0.7406710800739857
2700,2700.0,4266006.0,1355060.0,4528776.0,-30.2736,95.3074,0.0,-0.002,-0.001,0.0,0.79461175,0.30756196,188.0,0,1,0,9,9,9,4266006.311000002,1355059.961,4528776.326,-30.279,95.313,0.013,-0.202,0.08800000000000001,-0.197,-24272.968,-3.874,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,0.431,-0.063,0.084,0.291697,0.334757,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.311000001616776,-0.039000000106170774,0.3260000003501773,4266006.0,1355060.0,4528776.0,-0.005400375366210852,0.005596435546877387,0.013,0.02529537565884135,-0.1313207670199295,-0.4320104181172105,0.13373481177473764,0.4320104181172105,"G21, G16, G19, G7, G3, G6, G23, G13, G25",0.4522366650795041,0.31343580046624536,0.4320104181172105,0.13373481177473764
2701,2701.0,4265975.5,1355155.4,4528776.0,-30.2757,95.3068,0.0,-0.002,-0.001,0.0,0.79461175,0.3075843,188.0,0,1,0,9,9,9,4265975.8610000005,1355155.108,4528776.221,-30.264,95.316,0.019,-0.121,0.138,-0.08199999999999999,-24276.9,-3.887,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,0.256,-0.223,-0.02,0.322332,0.109208,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.3610000004991889,-0.2669999999925494,0.22099999990314245,4265975.5,1355155.4,4528776.0,0.011699615478516279,0.009199157714846251,0.019,-0.03300832834452849,-0.36376443308782036,-0.34210654450597877,0.3652589663783814,0.34210654450597877,"G21, G16, G19, G7, G3, G6, G23, G13, G25",0.5004507970956034,0.4490100225567752,0.34210654450597877,0.3652589663783814
2702,2702.0,4265945.5,1355250.6,4528776.0,-30.2778,95.3061,0.0,-0.002,-0.001,0.0,0.79461175,0.30760664,188.0,0,1,0,9,9,9,4265945.757,1355250.915,4528777.443,-30.301,95.291,-0.0,-1.896,-0.925,-1.811,-24281.192000000006,-3.868,0.0,0.0,2.0,1.0,1.7,1.2,0.0,2.3,0.429,0.278,1.202,0.5080640000000001,1.202959,G21,G16,G19,G7,G3,G6,G23,G13,G25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.25700000021606684,0.2900000000372529,1.4429999999701977,4265945.5,1355250.6,4528776.0,-0.023200393676756192,-0.015098937988284433,-0.0,0.7734686067177272,0.1985736112880761,-1.2628193993476682,0.7985519173340266,1.2628193993476682,"G21, G16, G19, G7, G3, G6, G23, G13, G25",1.4941211463755726,0.3874906452195524,1.2628193993476682,0.7985519173340266
